month,year,usage,usage_normal,area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester
1,2558,10433,0.3354,16497.39,0.9105,14,1.0000,26,0.1429,1
2,2558,11840,0.3829,16497.39,0.9105,14,1.0000,28,0.4286,1
3,2558,11840,0.3829,16497.39,0.9105,14,1.0000,30,0.7143,1
4,2558,9190,0.2934,16497.39,0.9105,14,1.0000,30,0.7143,1
5,2558,11896,0.3848,16497.39,0.9105,14,1.0000,31,0.8571,1
6,2558,8691,0.2766,16497.39,0.9105,14,1.0000,30,0.7143,0
7,2558,9389,0.3002,16497.39,0.9105,14,1.0000,30,0.7143,0
8,2558,10361,0.3330,16497.39,0.9105,14,1.0000,30,0.7143,1
9,2558,13037,0.4233,16497.39,0.9105,14,1.0000,29,0.5714,1
10,2558,10361,0.3330,16497.39,0.9105,14,1.0000,29,0.5714,1
11,2558,10361,0.3330,16497.39,0.9105,14,1.0000,29,0.5714,1
12,2558,10361,0.3330,16497.39,0.9105,14,1.0000,28,0.4286,1
1,2559,10361,0.3330,16497.39,0.9105,14,1.0000,27,0.2857,1
2,2559,10361,0.3330,16497.39,0.9105,14,1.0000,28,0.4286,1
3,2559,10361,0.3330,16497.39,0.9105,14,1.0000,31,0.8571,1
4,2559,10361,0.3330,16497.39,0.9105,14,1.0000,32,1.0000,1
5,2559,10361,0.3330,16497.39,0.9105,14,1.0000,32,1.0000,1
6,2559,10361,0.3330,16497.39,0.9105,14,1.0000,29,0.5714,0
7,2559,10361,0.3330,16497.39,0.9105,14,1.0000,29,0.5714,0
8,2559,10361,0.3330,16497.39,0.9105,14,1.0000,30,0.7143,1
9,2559,10361,0.3330,16497.39,0.9105,14,1.0000,29,0.5714,1
10,2559,10361,0.3330,16497.39,0.9105,14,1.0000,29,0.5714,1
11,2559,10361,0.3330,16497.39,0.9105,14,1.0000,29,0.5714,1
12,2559,10361,0.3330,16497.39,0.9105,14,1.0000,27,0.2857,1
1,2560,10361,0.3330,16497.39,0.9105,14,1.0000,27,0.2857,1
2,2560,21750,0.7174,16497.39,0.9105,14,1.0000,28,0.4286,1
3,2560,23132,0.7640,16497.39,0.9105,14,1.0000,30,0.7143,1
4,2560,24276,0.8026,16497.39,0.9105,14,1.0000,31,0.8571,1
5,2560,21445,0.7071,16497.39,0.9105,14,1.0000,30,0.7143,1
6,2560,19635,0.6460,16497.39,0.9105,14,1.0000,29,0.5714,0
7,2560,16774,0.5494,16497.39,0.9105,14,1.0000,29,0.5714,0
8,2560,13741,0.4470,16497.39,0.9105,14,1.0000,29,0.5714,1
9,2560,8543,0.2716,16497.39,0.9105,14,1.0000,29,0.5714,1
10,2560,6553,0.2044,16497.39,0.9105,14,1.0000,28,0.4286,1
11,2560,6481,0.2020,16497.39,0.9105,14,1.0000,28,0.4286,1
12,2560,6439,0.2006,16497.39,0.9105,14,1.0000,26,0.1429,1
1,2561,7002,0.2196,16497.39,0.9105,14,1.0000,27,0.2857,1
2,2561,6050,0.1875,16497.39,0.9105,14,1.0000,27,0.2857,1
3,2561,5669,0.1746,16497.39,0.9105,14,1.0000,29,0.5714,1
4,2561,4991,0.1517,16497.39,0.9105,14,1.0000,29,0.5714,1
5,2561,5457,0.1674,16497.39,0.9105,14,1.0000,29,0.5714,1
6,2561,5093,0.1552,16497.39,0.9105,14,1.0000,30,0.7143,0
7,2561,5387,0.1651,16497.39,0.9105,14,1.0000,29,0.5714,0
8,2561,5842,0.1804,16497.39,0.9105,14,1.0000,29,0.5714,1
9,2561,5076,0.1546,16497.39,0.9105,14,1.0000,29,0.5714,1
10,2561,6992,0.2193,16497.39,0.9105,14,1.0000,29,0.5714,1
11,2561,6702,0.2095,16497.39,0.9105,14,1.0000,29,0.5714,1
12,2561,4542,0.1366,16497.39,0.9105,14,1.0000,28,0.4286,1
1,2556,14891,0.4859,17875.32,1.0000,14,1.0000,28,0.4286,1
2,2556,14851,0.4845,17875.32,1.0000,14,1.0000,30,0.7143,1
3,2556,9975,0.3199,17875.32,1.0000,14,1.0000,31,0.8571,0
4,2556,11578,0.3740,17875.32,1.0000,14,1.0000,32,1.0000,0
5,2556,13100,0.4254,17875.32,1.0000,14,1.0000,32,1.0000,0
6,2556,17082,0.5598,17875.32,1.0000,14,1.0000,30,0.7143,1
7,2556,17082,0.5598,17875.32,1.0000,14,1.0000,30,0.7143,1
8,2556,10429,0.3353,17875.32,1.0000,14,1.0000,30,0.7143,1
9,2556,19000,0.6245,17875.32,1.0000,14,1.0000,29,0.5714,1
10,2556,20000,0.6583,17875.32,1.0000,14,1.0000,29,0.5714,0
11,2556,18000,0.5908,17875.32,1.0000,14,1.0000,30,0.7143,1
12,2556,17500,0.5739,17875.32,1.0000,14,1.0000,25,0.0000,1
1,2557,17000,0.5570,17875.32,1.0000,14,1.0000,25,0.0000,1
2,2557,11900,0.3849,17875.32,1.0000,14,1.0000,28,0.4286,1
3,2557,11900,0.3849,17875.32,1.0000,14,1.0000,30,0.7143,1
4,2557,11900,0.3849,17875.32,1.0000,14,1.0000,31,0.8571,1
5,2557,11900,0.3849,17875.32,1.0000,14,1.0000,31,0.8571,1
6,2557,11900,0.3849,17875.32,1.0000,14,1.0000,30,0.7143,0
7,2557,16274,0.5325,17875.32,1.0000,14,1.0000,30,0.7143,0
8,2557,16274,0.5325,17875.32,1.0000,14,1.0000,29,0.5714,1
9,2557,9022,0.2878,17875.32,1.0000,14,1.0000,29,0.5714,1
10,2557,12636,0.4097,17875.32,1.0000,14,1.0000,29,0.5714,1
11,2557,5227,0.1597,17875.32,1.0000,14,1.0000,29,0.5714,1
12,2557,7053,0.2213,17875.32,1.0000,14,1.0000,27,0.2857,1
1,2558,7947,0.2515,17875.32,1.0000,14,1.0000,26,0.1429,1
2,2558,9655,0.3091,17875.32,1.0000,14,1.0000,28,0.4286,1
3,2558,9655,0.3091,17875.32,1.0000,14,1.0000,30,0.7143,1
4,2558,8001,0.2533,17875.32,1.0000,14,1.0000,30,0.7143,1
5,2558,10166,0.3264,17875.32,1.0000,14,1.0000,31,0.8571,1
6,2558,7437,0.2343,17875.32,1.0000,14,1.0000,30,0.7143,0
7,2558,7887,0.2495,17875.32,1.0000,14,1.0000,30,0.7143,0
8,2558,9094,0.2902,17875.32,1.0000,14,1.0000,30,0.7143,1
9,2558,11844,0.3830,17875.32,1.0000,14,1.0000,29,0.5714,1
10,2558,9094,0.2902,17875.32,1.0000,14,1.0000,29,0.5714,1
11,2558,9094,0.2902,17875.32,1.0000,14,1.0000,29,0.5714,1
12,2558,9094,0.2902,17875.32,1.0000,14,1.0000,28,0.4286,1
1,2559,9094,0.2902,17875.32,1.0000,14,1.0000,27,0.2857,1
2,2559,9094,0.2902,17875.32,1.0000,14,1.0000,28,0.4286,1
3,2559,9094,0.2902,17875.32,1.0000,14,1.0000,31,0.8571,1
4,2559,9094,0.2902,17875.32,1.0000,14,1.0000,32,1.0000,1
5,2559,9094,0.2902,17875.32,1.0000,14,1.0000,32,1.0000,1
6,2559,9094,0.2902,17875.32,1.0000,14,1.0000,29,0.5714,0
7,2559,9094,0.2902,17875.32,1.0000,14,1.0000,29,0.5714,0
8,2559,9094,0.2902,17875.32,1.0000,14,1.0000,30,0.7143,1
9,2559,9094,0.2902,17875.32,1.0000,14,1.0000,29,0.5714,1
10,2559,9094,0.2902,17875.32,1.0000,14,1.0000,29,0.5714,1
11,2559,9094,0.2902,17875.32,1.0000,14,1.0000,29,0.5714,1
12,2559,9094,0.2902,17875.32,1.0000,14,1.0000,27,0.2857,1
1,2560,9094,0.2902,17875.32,1.0000,14,1.0000,27,0.2857,1
2,2560,18622,0.6118,17875.32,1.0000,14,1.0000,28,0.4286,1
3,2560,27827,0.9225,17875.32,1.0000,14,1.0000,30,0.7143,1
4,2560,19258,0.6333,17875.32,1.0000,14,1.0000,31,0.8571,1
5,2560,19142,0.6293,17875.32,1.0000,14,1.0000,30,0.7143,1
6,2560,19537,0.6427,17875.32,1.0000,14,1.0000,29,0.5714,0
7,2560,17245,0.5653,17875.32,1.0000,14,1.0000,29,0.5714,0
8,2560,18407,0.6045,17875.32,1.0000,14,1.0000,29,0.5714,1
9,2560,24833,0.8214,17875.32,1.0000,14,1.0000,29,0.5714,1
10,2560,19553,0.6432,17875.32,1.0000,14,1.0000,28,0.4286,1
11,2560,19884,0.6544,17875.32,1.0000,14,1.0000,28,0.4286,1
12,2560,17227,0.5647,17875.32,1.0000,14,1.0000,26,0.1429,1
1,2561,18711,0.6148,17875.32,1.0000,14,1.0000,27,0.2857,1
2,2561,21628,0.7132,17875.32,1.0000,14,1.0000,27,0.2857,1
3,2561,20055,0.6602,17875.32,1.0000,14,1.0000,29,0.5714,1
4,2561,20535,0.6764,17875.32,1.0000,14,1.0000,29,0.5714,1
5,2561,20419,0.6724,17875.32,1.0000,14,1.0000,29,0.5714,1
6,2561,19082,0.6273,17875.32,1.0000,14,1.0000,30,0.7143,0
7,2561,19244,0.6328,17875.32,1.0000,14,1.0000,29,0.5714,0
8,2561,21294,0.7020,17875.32,1.0000,14,1.0000,29,0.5714,1
9,2561,18408,0.6046,17875.32,1.0000,14,1.0000,29,0.5714,1
10,2561,25440,0.8419,17875.32,1.0000,14,1.0000,29,0.5714,1
11,2561,24439,0.8081,17875.32,1.0000,14,1.0000,29,0.5714,1
12,2561,17731,0.5817,17875.32,1.0000,14,1.0000,28,0.4286,1
1,2556,30124,1.0000,10235.45,0.5037,14,1.0000,28,0.4286,1
2,2556,30010,0.9962,10235.45,0.5037,14,1.0000,30,0.7143,1
3,2556,24679,0.8162,10235.45,0.5037,14,1.0000,31,0.8571,0
4,2556,24000,0.7933,10235.45,0.5037,14,1.0000,32,1.0000,0
5,2556,19304,0.6348,10235.45,0.5037,14,1.0000,32,1.0000,0
6,2556,28842,0.9567,10235.45,0.5037,14,1.0000,30,0.7143,1
7,2556,28842,0.9567,10235.45,0.5037,14,1.0000,30,0.7143,1
8,2556,17068,0.5593,10235.45,0.5037,14,1.0000,30,0.7143,1
9,2556,14179,0.4618,10235.45,0.5037,14,1.0000,29,0.5714,1
10,2556,11125,0.3587,10235.45,0.5037,14,1.0000,29,0.5714,0
11,2556,29862,0.9912,10235.45,0.5037,14,1.0000,30,0.7143,1
12,2556,29500,0.9789,10235.45,0.5037,14,1.0000,25,0.0000,1
1,2557,18394,0.6041,10235.45,0.5037,14,1.0000,25,0.0000,1
2,2557,29553,0.9807,10235.45,0.5037,14,1.0000,28,0.4286,1
3,2557,29553,0.9807,10235.45,0.5037,14,1.0000,30,0.7143,1
4,2557,29553,0.9807,10235.45,0.5037,14,1.0000,31,0.8571,1
5,2557,29553,0.9807,10235.45,0.5037,14,1.0000,31,0.8571,1
6,2557,29553,0.9807,10235.45,0.5037,14,1.0000,30,0.7143,0
7,2557,23072,0.7620,10235.45,0.5037,14,1.0000,30,0.7143,0
8,2557,23072,0.7620,10235.45,0.5037,14,1.0000,29,0.5714,1
9,2557,14590,0.4757,10235.45,0.5037,14,1.0000,29,0.5714,1
10,2557,19588,0.6444,10235.45,0.5037,14,1.0000,29,0.5714,1
11,2557,8389,0.2664,10235.45,0.5037,14,1.0000,29,0.5714,1
12,2557,10575,0.3402,10235.45,0.5037,14,1.0000,27,0.2857,1
1,2558,11847,0.3831,10235.45,0.5037,14,1.0000,26,0.1429,1
2,2558,13743,0.4471,10235.45,0.5037,14,1.0000,28,0.4286,1
3,2558,13743,0.4471,10235.45,0.5037,14,1.0000,30,0.7143,1
4,2558,10738,0.3457,10235.45,0.5037,14,1.0000,30,0.7143,1
5,2558,14530,0.4737,10235.45,0.5037,14,1.0000,31,0.8571,1
6,2558,8683,0.2763,10235.45,0.5037,14,1.0000,30,0.7143,0
7,2558,9885,0.3169,10235.45,0.5037,14,1.0000,30,0.7143,0
8,2558,6151,0.1909,10235.45,0.5037,14,1.0000,30,0.7143,1
9,2558,5313,0.1626,10235.45,0.5037,14,1.0000,29,0.5714,1
10,2558,6151,0.1909,10235.45,0.5037,14,1.0000,29,0.5714,1
11,2558,6151,0.1909,10235.45,0.5037,14,1.0000,29,0.5714,1
12,2558,6151,0.1909,10235.45,0.5037,14,1.0000,28,0.4286,1
1,2559,6151,0.1909,10235.45,0.5037,14,1.0000,27,0.2857,1
2,2559,6151,0.1909,10235.45,0.5037,14,1.0000,28,0.4286,1
3,2559,6151,0.1909,10235.45,0.5037,14,1.0000,31,0.8571,1
4,2559,6151,0.1909,10235.45,0.5037,14,1.0000,32,1.0000,1
5,2559,6151,0.1909,10235.45,0.5037,14,1.0000,32,1.0000,1
6,2559,6151,0.1909,10235.45,0.5037,14,1.0000,29,0.5714,0
7,2559,6151,0.1909,10235.45,0.5037,14,1.0000,29,0.5714,0
8,2559,6151,0.1909,10235.45,0.5037,14,1.0000,30,0.7143,1
9,2559,6151,0.1909,10235.45,0.5037,14,1.0000,29,0.5714,1
10,2559,6151,0.1909,10235.45,0.5037,14,1.0000,29,0.5714,1
11,2559,6151,0.1909,10235.45,0.5037,14,1.0000,29,0.5714,1
12,2559,6151,0.1909,10235.45,0.5037,14,1.0000,27,0.2857,1
1,2560,6151,0.1909,10235.45,0.5037,14,1.0000,27,0.2857,1
2,2560,6753,0.2112,10235.45,0.5037,14,1.0000,28,0.4286,1
3,2560,7106,0.2231,10235.45,0.5037,14,1.0000,30,0.7143,1
4,2560,5486,0.1684,10235.45,0.5037,14,1.0000,31,0.8571,1
5,2560,7489,0.2360,10235.45,0.5037,14,1.0000,30,0.7143,1
6,2560,7594,0.2396,10235.45,0.5037,14,1.0000,29,0.5714,0
7,2560,5361,0.1642,10235.45,0.5037,14,1.0000,29,0.5714,0
8,2560,13768,0.4480,10235.45,0.5037,14,1.0000,29,0.5714,1
9,2560,26883,0.8906,10235.45,0.5037,14,1.0000,29,0.5714,1
10,2560,22556,0.7446,10235.45,0.5037,14,1.0000,28,0.4286,1
11,2560,22597,0.7459,10235.45,0.5037,14,1.0000,28,0.4286,1
12,2560,17998,0.5907,10235.45,0.5037,14,1.0000,26,0.1429,1
1,2561,21232,0.6999,10235.45,0.5037,14,1.0000,27,0.2857,1
2,2561,23096,0.7628,10235.45,0.5037,14,1.0000,27,0.2857,1
3,2561,20929,0.6897,10235.45,0.5037,14,1.0000,29,0.5714,1
4,2561,21797,0.7189,10235.45,0.5037,14,1.0000,29,0.5714,1
5,2561,22662,0.7481,10235.45,0.5037,14,1.0000,29,0.5714,1
6,2561,19774,0.6507,10235.45,0.5037,14,1.0000,30,0.7143,0
7,2561,18963,0.6233,10235.45,0.5037,14,1.0000,29,0.5714,0
8,2561,21446,0.7071,10235.45,0.5037,14,1.0000,29,0.5714,1
9,2561,20253,0.6668,10235.45,0.5037,14,1.0000,29,0.5714,1
10,2561,28517,0.9458,10235.45,0.5037,14,1.0000,29,0.5714,1
11,2561,26576,0.8802,10235.45,0.5037,14,1.0000,29,0.5714,1
12,2561,19630,0.6458,10235.45,0.5037,14,1.0000,28,0.4286,1
